"Date","Price","Open","High","Low","Change %"
"Nov 04, 2020","0.332","0.419","0.424","0.318","-15.69%"
"Nov 03, 2020","0.394","0.381","0.405","0.381","3.77%"
"Nov 02, 2020","0.380","0.373","0.383","0.362","1.28%"
"Nov 01, 2020","0.375","0.376","0.376","0.375","-2.47%"
"Oct 30, 2020","0.384","0.370","0.389","0.356","2.53%"
"Oct 29, 2020","0.375","0.343","0.376","0.334","13.02%"
"Oct 28, 2020","0.332","0.325","0.335","0.314","0.00%"
"Oct 27, 2020","0.332","0.349","0.354","0.328","-5.47%"
"Oct 26, 2020","0.351","0.365","0.368","0.343","-6.00%"
"Oct 23, 2020","0.373","0.373","0.384","0.359","-1.63%"
"Oct 22, 2020","0.380","0.352","0.384","0.346","6.78%"
"Oct 21, 2020","0.355","0.346","0.367","0.346","5.74%"
"Oct 20, 2020","0.336","0.338","0.347","0.330","0.00%"
"Oct 19, 2020","0.336","0.331","0.343","0.325","1.94%"
"Oct 18, 2020","0.330","0.331","0.331","0.330","1.48%"
"Oct 16, 2020","0.325","0.312","0.325","0.304","2.56%"
"Oct 15, 2020","0.317","0.301","0.317","0.287","3.66%"
"Oct 14, 2020","0.306","0.306","0.309","0.294","0.00%"
"Oct 13, 2020","0.306","0.328","0.331","0.301","-7.67%"
"Oct 12, 2020","0.331","0.331","0.331","0.331","-2.79%"
"Oct 09, 2020","0.340","0.331","0.345","0.323","1.95%"
"Oct 08, 2020","0.334","0.339","0.342","0.323","-1.39%"
"Oct 07, 2020","0.339","0.316","0.351","0.313","9.22%"
"Oct 06, 2020","0.310","0.331","0.337","0.305","-6.68%"
"Oct 05, 2020","0.332","0.288","0.337","0.280","14.78%"
"Oct 04, 2020","0.289","0.288","0.289","0.288","0.56%"
"Oct 02, 2020","0.288","0.277","0.291","0.255","4.61%"
"Oct 01, 2020","0.275","0.280","0.301","0.266","-1.15%"
"Sep 30, 2020","0.278","0.256","0.283","0.247","10.00%"
"Sep 29, 2020","0.253","0.263","0.266","0.250","-3.62%"
"Sep 28, 2020","0.263","0.267","0.277","0.259","-1.76%"
"Sep 27, 2020","0.267","0.269","0.269","0.267","0.00%"
"Sep 25, 2020","0.267","0.275","0.282","0.259","-3.43%"
"Sep 24, 2020","0.277","0.275","0.278","0.269","0.47%"
"Sep 23, 2020","0.275","0.268","0.280","0.256","3.61%"
"Sep 22, 2020","0.266","0.268","0.274","0.258","-1.19%"
"Sep 21, 2020","0.269","0.282","0.283","0.255","-5.08%"
"Sep 18, 2020","0.283","0.277","0.285","0.263","1.76%"
"Sep 17, 2020","0.279","0.275","0.282","0.248","-1.69%"
